v;trim;geo;cod-ca;ca;cod-prv;prv;loc-num;loc-imp;loc-pm2;nav-num;nav-imp;nav-pm2
2019;1;Provincia;12;Galicia;27;Lugo;263;98424;681,58;23;862288;252,21
2019;1;Provincia;12;Galicia;32;Ourense;259;74135;721,31;24;384239;278,43
2019;1;Provincia;12;Galicia;36;Pontevedra;640;126432;1027,34;60;577753;387,04
2019;1;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7615;244225;2043,23;1318;677978;861,86
2019;1;Provincia;13;Comunidad de Madrid;28;Madrid;7615;244225;2043,23;1318;677978;861,86
2019;1;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1282;86039;786,92;376;183921;278,49
2019;1;Provincia;14;Región de Murcia;30;Murcia;1282;86039;786,92;376;183921;278,49
2019;1;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;956;100489;991,72;234;439554;470,44
2019;1;Provincia;15;C. Foral de Navarra;31;Navarra;956;100489;991,72;234;439554;470,44
2019;1;Comunidad;16;País Vasco;98;PAÍS VASCO;3302;138053;1470,13;626;623075;795,93
2019;1;Provincia;16;País Vasco;1;Araba / Álava;406;149067;1189,27;146;894967;509,58
2019;1;Provincia;16;País Vasco;20;Gipuzkoa;1252;136258;1469,28;239;466412;758,26
2019;1;Provincia;16;País Vasco;48;Bizkaia;1644;137155;1528,15;241;689991;939,50
2019;1;Comunidad;17;La Rioja;98;LA RIOJA;585;91373;928,39;111;230620;335,49
2019;1;Provincia;17;La Rioja;26;La Rioja;585;91373;928,39;111;230620;335,49
2019;1;Comunidad;18;Ceuta;98;CEUTA;40;112399;1671,86;0;0;0,00
2019;1;Provincia;18;Ceuta;51;Ceuta;40;112399;1671,86;0;0;0,00
2019;1;Comunidad;19;Melilla;98;MELILLA;24;193570;1540,16;21;271499;977,52
2019;1;Provincia;19;Melilla;52;Melilla;24;193570;1540,16;21;271499;977,52
2019;2;Nacional;99;ESPAÑA;99;ESPAÑA;50358;143838;1274,02;10765;455630;531,82
2019;2;Comunidad;1;Andalucía;98;ANDALUCÍA;8141;98355;1025,31;1870;205164;403,21
2019;2;Provincia;1;Andalucía;4;Almería;669;85876;747,70;145;218255;395,28
2019;2;Provincia;1;Andalucía;11;Cádiz;1092;99297;909,11;262;165799;406,71
2019;2;Provincia;1;Andalucía;14;Córdoba;655;93985;882,35;268;141043;380,06
2019;2;Provincia;1;Andalucía;18;Granada;930;87663;952,78;149;242249;367,71
2019;2;Provincia;1;Andalucía;21;Huelva;455;67280;768,65;124;121352;357,96
2019;2;Provincia;1;Andalucía;23;Jaén;516;68295;712,77;118;108789;275,85
2019;2;Provincia;1;Andalucía;29;Málaga;2282;115653;1339,90;218;283694;626,23
2019;2;Provincia;1;Andalucía;41;Sevilla;1542;106252;1076,42;586;243135;369,16
2019;2;Comunidad;2;Aragón;98;ARAGÓN;1237;111660;913,84;596;339884;410,73
2019;2;Provincia;2;Aragón;22;Huesca;270;80282;899,64;71;216355;320,84
2019;2;Provincia;2;Aragón;44;Teruel;114;80393;700,16;35;229662;389,70
2019;2;Provincia;2;Aragón;50;Zaragoza;853;125385;949,39;490;381610;435,58
2019;2;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;980;89471;885,07;156;369928;401,63
2019;2;Provincia;3;Principado de Asturias;33;Asturias;980;89471;885,07;156;369928;401,63
2019;2;Comunidad;4;Illes Balears;98;ILLES BALEARS;1346;159475;1476,92;119;488443;845,52
2019;2;Provincia;4;Illes Balears;7;Illes Balears;1346;159475;1476,92;119;488443;845,52
2019;2;Comunidad;5;Canarias;98;CANARIAS;2456;135190;1479,68;225;502098;687,01
2019;2;Provincia;5;Canarias;35;Las Palmas;1215;123025;1622,93;142;461971;622,56
2019;2;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1241;149706;1308,74;83;579062;810,64
2019;2;Comunidad;6;Cantabria;98;CANTABRIA;654;82265;1072,32;127;365025;529,67
2019;2;Provincia;6;Cantabria;39;Cantabria;654;82265;1072,32;127;365025;529,67
2019;2;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2434;105208;892,29;675;237868;339,16
2019;2;Provincia;7;Castilla y León;5;Ávila;140;71906;778,84;88;134272;314,69
2019;2;Provincia;7;Castilla y León;9;Burgos;516;124319;1047,45;115;147792;457,10
2019;2;Provincia;7;Castilla y León;24;León;402;85895;623,25;99;520232;328,16
2019;2;Provincia;7;Castilla y León;34;Palencia;172;54699;772,09;42;168959;232,49
2019;2;Provincia;7;Castilla y León;37;Salamanca;324;95415;1029,23;61;172911;332,50
2019;2;Provincia;7;Castilla y León;40;Segovia;107;69082;713,53;47;697634;381,47
2019;2;Provincia;7;Castilla y León;42;Soria;98;61233;715,80;35;261347;339,08
2019;2;Provincia;7;Castilla y León;47;Valladolid;578;134119;963,03;172;199765;306,89
2019;2;Provincia;7;Castilla y León;49;Zamora;97;185856;979,90;16;499714;277,52
2019;2;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1318;113513;814,17;839;652590;309,63
2019;2;Provincia;8;Castilla-La Mancha;2;Albacete;352;116477;793,99;168;290393;291,10
2019;2;Provincia;8;Castilla-La Mancha;13;Ciudad Real;249;109118;795,92;140;159984;255,25
2019;2;Provincia;8;Castilla-La Mancha;16;Cuenca;85;100205;884,65;56;116233;293,71
2019;2;Provincia;8;Castilla-La Mancha;19;Guadalajara;189;77102;690,52;114;2368058;397,55
2019;2;Provincia;8;Castilla-La Mancha;45;Toledo;443;132674;884,99;361;381066;304,35
2019;2;Comunidad;9;Cataluña;98;CATALUÑA;8842;160559;1402,55;1523;667723;635,67
2019;2;Provincia;9;Cataluña;8;Barcelona;6804;183270;1564,90;1037;823258;749,07
2019;2;Provincia;9;Cataluña;17;Girona;777;92187;981,99;172;437805;495,94
2019;2;Provincia;9;Cataluña;25;Lleida;514;67378;645,31;141;467372;365,00
2019;2;Provincia;9;Cataluña;43;Tarragona;747;88625;865,27;173;206082;363,77
2019;2;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;6383;122638;966,85;1430;420032;411,97
2019;2;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;2453;99076;983,30;318;375525;424,49
2019;2;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;768;67097;637,64;367;304020;320,02
2019;2;Provincia;10;Comunitat Valenciana;46;Valencia / València;3162;154320;1037,92;745;496913;455,23
2019;2;Comunidad;11;Extremadura;98;EXTREMADURA;637;92252;749,13;363;140195;261,87
2019;2;Provincia;11;Extremadura;6;Badajoz;405;89140;727,62;248;149219;278,32
2019;2;Provincia;11;Extremadura;10;Cáceres;232;97341;784,30;115;117478;220,45
2019;2;Comunidad;12;Galicia;98;GALICIA;2090;115033;919,67;256;507548;346,17
2019;2;Provincia;12;Galicia;15;A Coruña;894;114136;940,03;137;544924;372,74
2019;2;Provincia;12;Galicia;27;Lugo;270;93174;676,48;26;657938;242,63
2019;2;Provincia;12;Galicia;32;Ourense;262;87213;800,12;25;391196;290,96
2019;2;Provincia;12;Galicia;36;Pontevedra;664;132702;1015,41;68;409882;336,22
2019;2;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7488;244766;2051,58;1285;717384;903,09
2019;2;Provincia;13;Comunidad de Madrid;28;Madrid;7488;244766;2051,58;1285;717384;903,09
2019;2;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1291;83888;777,67;345;207674;290,05
2019;2;Provincia;14;Región de Murcia;30;Murcia;1291;83888;777,67;345;207674;290,05
2019;2;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;962;108864;1017,96;229;444662;495,03
2019;2;Provincia;15;C. Foral de Navarra;31;Navarra;962;108864;1017,96;229;444662;495,03
2019;2;Comunidad;16;País Vasco;98;PAÍS VASCO;3432;169532;1488,21;598;627474;785,08
2019;2;Provincia;16;País Vasco;1;Araba / Álava;428;140333;1155,39;135;924424;519,88
2019;2;Provincia;16;País Vasco;20;Gipuzkoa;1303;122244;1496,07;243;508161;762,66
2019;2;Provincia;16;País Vasco;48;Bizkaia;1701;212405;1552,37;220;649594;918,06
2019;2;Comunidad;17;La Rioja;98;LA RIOJA;600;85950;900,76;116;183507;356,81
2019;2;Provincia;17;La Rioja;26;La Rioja;600;85950;900,76;116;183507;356,81
2019;2;Comunidad;18;Ceuta;98;CEUTA;40;159482;1509,09;0;0;0,00
2019;2;Provincia;18;Ceuta;51;Ceuta;40;159482;1509,09;0;0;0,00
2019;2;Comunidad;19;Melilla;98;MELILLA;27;162563;1635,25;13;338430;984,09
2019;2;Provincia;19;Melilla;52;Melilla;27;162563;1635,25;13;338430;984,09
2019;3;Nacional;99;ESPAÑA;99;ESPAÑA;49874;142619;1276,99;10882;477427;530,48
2019;3;Comunidad;1;Andalucía;98;ANDALUCÍA;8216;100642;1018,92;1872;213675;414,62
2019;3;Provincia;1;Andalucía;4;Almería;672;89212;761,02;142;244440;428,70
2019;3;Provincia;1;Andalucía;11;Cádiz;1038;112500;930,83;262;176250;413,02
2019;3;Provincia;1;Andalucía;14;Córdoba;713;86079;855,18;254;158515;358,00
2019;3;Provincia;1;Andalucía;18;Granada;979;87281;958,80;151;255826;364,11
2019;3;Provincia;1;Andalucía;21;Huelva;427;63616;754,29;134;125679;367,07
2019;3;Provincia;1;Andalucía;23;Jaén;504;71696;710,87;118;108035;268,19
2019;3;Provincia;1;Andalucía;29;Málaga;2194;118396;1350,65;218;312714;646,32
2019;3;Provincia;1;Andalucía;41;Sevilla;1689;106908;1032,16;593;236698;395,88
2019;3;Comunidad;2;Aragón;98;ARAGÓN;1228;106794;898,96;576;597386;415,74
2019;3;Provincia;2;Aragón;22;Huesca;291;68951;899,30;59;252684;316,11
2019;3;Provincia;2;Aragón;44;Teruel;115;70290;644,82;33;218996;377,92
2019;3;Provincia;2;Aragón;50;Zaragoza;822;124629;938,39;484;707103;440,39
2019;3;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;919;80337;910,64;147;307752;416,66
2019;3;Provincia;3;Principado de Asturias;33;Asturias;919;80337;910,64;147;307752;416,66
2019;3;Comunidad;4;Illes Balears;98;ILLES BALEARS;1296;171289;1546,09;105;487606;891,94
2019;3;Provincia;4;Illes Balears;7;Illes Balears;1296;171289;1546,09;105;487606;891,94
2019;3;Comunidad;5;Canarias;98;CANARIAS;2376;138885;1441,45;229;566075;704,66
2019;3;Provincia;5;Canarias;35;Las Palmas;1210;125979;1573,91;136;459007;638,17
2019;3;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1166;152908;1297,54;93;736124;810,26
2019;3;Comunidad;6;Cantabria;98;CANTABRIA;616;98823;1098,61;131;355295;548,33
2019;3;Provincia;6;Cantabria;39;Cantabria;616;98823;1098,61;131;355295;548,33
2019;3;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2404;103043;887,55;713;245860;342,92
2019;3;Provincia;7;Castilla y León;5;Ávila;180;79045;858,91;84;116738;287,78
2019;3;Provincia;7;Castilla y León;9;Burgos;489;137678;1062,91;131;151597;422,03
2019;3;Provincia;7;Castilla y León;24;León;371;65779;562,87;109;485235;327,08
2019;3;Provincia;7;Castilla y León;34;Palencia;166;62650;812,57;46;200916;252,48
2019;3;Provincia;7;Castilla y León;37;Salamanca;319;97840;1032,06;66;143465;314,95
2019;3;Provincia;7;Castilla y León;40;Segovia;112;93475;811,62;45;609858;380,59
2019;3;Provincia;7;Castilla y León;42;Soria;96;68940;739,59;37;239809;376,31
2019;3;Provincia;7;Castilla y León;47;Valladolid;580;110875;924,45;174;247896;326,11
2019;3;Provincia;7;Castilla y León;49;Zamora;91;186158;859,50;21;424782;349,48
2019;3;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1214;112419;837,96;882;408797;313,66
2019;3;Provincia;8;Castilla-La Mancha;2;Albacete;323;118038;817,45;169;186530;304,20
2019;3;Provincia;8;Castilla-La Mancha;13;Ciudad Real;226;98175;774,11;150;163752;266,65
2019;3;Provincia;8;Castilla-La Mancha;16;Cuenca;81;109932;874,01;51;115885;284,06
2019;3;Provincia;8;Castilla-La Mancha;19;Guadalajara;180;68640;693,80;121;1080517;413,70
2019;3;Provincia;8;Castilla-La Mancha;45;Toledo;404;137374;953,18;391;377795;305,17
2019;3;Comunidad;9;Cataluña;98;CATALUÑA;8819;157306;1405,74;1516;658917;645,37
2019;3;Provincia;9;Cataluña;8;Barcelona;6724;181759;1589,34;1043;817598;753,05
2019;3;Provincia;9;Cataluña;17;Girona;790;86951;965,30;165;395670;527,39
2019;3;Provincia;9;Cataluña;25;Lleida;553;68861;628,59;139;418840;362,17
2019;3;Provincia;9;Cataluña;43;Tarragona;752;81866;813,04;169;211107;376,71
2019;3;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;6359;122721;989,19;1462;483286;430,33
2019;3;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;2479;100483;981,88;344;378991;447,34
2019;3;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;741;70251;647,06;366;363041;337,40
2019;3;Provincia;10;Comunitat Valenciana;46;Valencia / València;3139;152400;1077,58;752;588055;471,91
2019;3;Comunidad;11;Extremadura;98;EXTREMADURA;622;84491;702,97;365;139639;270,09
2019;3;Provincia;11;Extremadura;6;Badajoz;412;86722;717,59;238;153545;283,90
2019;3;Provincia;11;Extremadura;10;Cáceres;210;80442;676,44;127;106973;237,65
2019;3;Comunidad;12;Galicia;98;GALICIA;2037;127064;941,23;285;468252;370,20
2019;3;Provincia;12;Galicia;15;A Coruña;844;134525;972,65;152;490461;396,18
2019;3;Provincia;12;Galicia;27;Lugo;280;83756;680,37;30;655856;256,71
2019;3;Provincia;12;Galicia;32;Ourense;249;90177;810,00;38;293449;302,21
2019;3;Provincia;12;Galicia;36;Pontevedra;664;144201;1036,82;65;427619;374,84
2019;3;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7322;233097;2037,14;1268;804002;884,22
2019;3;Provincia;13;Comunidad de Madrid;28;Madrid;7322;233097;2037,14;1268;804002;884,22
2019;3;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1344;80510;768,32;383;240329;304,43
2019;3;Provincia;14;Región de Murcia;30;Murcia;1344;80510;768,32;383;240329;304,43
2019;3;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;968;108919;1054,76;240;389894;504,68
2019;3;Provincia;15;C. Foral de Navarra;31;Navarra;968;108919;1054,76;240;389894;504,68
2019;3;Comunidad;16;País Vasco;98;PAÍS VASCO;3488;172077;1509,10;599;805939;755,73
2019;3;Provincia;16;País Vasco;1;Araba / Álava;471;132942;1137,20;120;683539;574,09
2019;3;Provincia;16;País Vasco;20;Gipuzkoa;1328;139226;1569,67;274;591733;756,45
2019;3;Provincia;16;País Vasco;48;Bizkaia;1689;207989;1546,48;205;1152256;823,61
2019;3;Comunidad;17;La Rioja;98;LA RIOJA;581;94249;922,91;100;157576;380,43
2019;3;Provincia;17;La Rioja;26;La Rioja;581;94249;922,91;100;157576;380,43
2019;3;Comunidad;18;Ceuta;98;CEUTA;39;207219;1831,13;0;0;0,00
2019;3;Provincia;18;Ceuta;51;Ceuta;39;207219;1831,13;0;0;0,00
2019;3;Comunidad;19;Melilla;98;MELILLA;26;116744;1675,33;9;286883;804,19
2019;3;Provincia;19;Melilla;52;Melilla;26;116744;1675,33;9;286883;804,19
2019;4;Nacional;99;ESPAÑA;99;ESPAÑA;49142;143523;1283,15;10625;497222;527,16
2019;4;Comunidad;1;Andalucía;98;ANDALUCÍA;8126;100893;1030,55;1833;218496;418,07
2019;4;Provincia;1;Andalucía;4;Almería;656;88231;768,43;143;261999;416,01
2019;4;Provincia;1;Andalucía;11;Cádiz;1016;109400;953,30;258;174490;414,99
2019;4;Provincia;1;Andalucía;14;Córdoba;689;84543;853,30;257;154423;344,19
2019;4;Provincia;1;Andalucía;18;Granada;1000;83035;974,42;150;232748;366,19
2019;4;Provincia;1;Andalucía;21;Huelva;455;66215;786,72;131;106769;360,29
2019;4;Provincia;1;Andalucía;23;Jaén;532;66920;671,84;122;107205;260,64
2019;4;Provincia;1;Andalucía;29;Málaga;2127;129015;1392,34;225;332286;662,96
2019;4;Provincia;1;Andalucía;41;Sevilla;1651;102256;1023,18;547;253242;407,62
2019;4;Comunidad;2;Aragón;98;ARAGÓN;1205;106022;911,27;502;837699;387,19
2019;4;Provincia;2;Aragón;22;Huesca;304;68608;921,17;58;274090;324,36
2019;4;Provincia;2;Aragón;44;Teruel;110;69561;635,62;33;179229;386,94
2019;4;Provincia;2;Aragón;50;Zaragoza;791;124742;949,62;411;1094959;405,33
2019;4;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;938;89440;902,57;144;312384;397,60
2019;4;Provincia;3;Principado de Asturias;33;Asturias;938;89440;902,57;144;312384;397,60
2019;4;Comunidad;4;Illes Balears;98;ILLES BALEARS;1304;175797;1508,22;110;475004;908,63
2019;4;Provincia;4;Illes Balears;7;Illes Balears;1304;175797;1508,22;110;475004;908,63
2019;4;Comunidad;5;Canarias;98;CANARIAS;2311;143685;1534,35;222;558565;678,95
2019;4;Provincia;5;Canarias;35;Las Palmas;1187;133399;1697,31;137;468202;624,03
2019;4;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1124;155747;1343,25;85;713666;773,22
2019;4;Comunidad;6;Cantabria;98;CANTABRIA;569;101923;1097,26;112;309606;553,48
2019;4;Provincia;6;Cantabria;39;Cantabria;569;101923;1097,26;112;309606;553,48
2019;4;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2365;103317;891,78;734;212745;332,69
2019;4;Provincia;7;Castilla y León;5;Ávila;161;82280;864,25;69;116323;286,55
2019;4;Provincia;7;Castilla y León;9;Burgos;453;139558;998,25;135;152503;410,93
2019;4;Provincia;7;Castilla y León;24;León;373;69891;597,56;104;443926;288,23
2019;4;Provincia;7;Castilla y León;34;Palencia;162;65512;787,04;54;199780;262,57
2019;4;Provincia;7;Castilla y León;37;Salamanca;342;106554;1122,17;70;145716;314,35
2019;4;Provincia;7;Castilla y León;40;Segovia;113;99422;953,67;47;169619;388,30
2019;4;Provincia;7;Castilla y León;42;Soria;95;62863;719,73;36;198411;363,19
2019;4;Provincia;7;Castilla y León;47;Valladolid;568;104411;917,82;194;214272;323,52
2019;4;Provincia;7;Castilla y León;49;Zamora;98;171387;816,38;25;366371;320,19
2019;4;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1199;119443;836,43;831;341437;312,59
2019;4;Provincia;8;Castilla-La Mancha;2;Albacete;331;123633;796,99;162;180668;308,36
2019;4;Provincia;8;Castilla-La Mancha;13;Ciudad Real;230;143498;798,10;117;142694;260,13
2019;4;Provincia;8;Castilla-La Mancha;16;Cuenca;79;101931;808,37;53;134569;286,03
2019;4;Provincia;8;Castilla-La Mancha;19;Guadalajara;163;69608;735,69;128;996928;410,42
2019;4;Provincia;8;Castilla-La Mancha;45;Toledo;396;129001;949,10;371;261958;303,36
2019;4;Comunidad;9;Cataluña;98;CATALUÑA;8714;162775;1412,49;1522;707103;648,37
2019;4;Provincia;9;Cataluña;8;Barcelona;6612;187829;1592,23;1051;815637;745,93
2019;4;Provincia;9;Cataluña;17;Girona;821;93353;980,02;152;751106;596,75
2019;4;Provincia;9;Cataluña;25;Lleida;549;74287;676,48;155;374788;357,36
2019;4;Provincia;9;Cataluña;43;Tarragona;732;80225;806,47;164;293317;385,58
2019;4;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;6152;123832;983,15;1400;501202;430,25
2019;4;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;2415;99395;993,10;338;360869;460,02
2019;4;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;721;64282;639,41;341;399952;347,57
2019;4;Provincia;10;Comunitat Valenciana;46;Valencia / València;3016;157704;1059,89;721;610060;459,63
2019;4;Comunidad;11;Extremadura;98;EXTREMADURA;590;88183;724,88;345;127474;268,58
2019;4;Provincia;11;Extremadura;6;Badajoz;399;90796;739,90;225;137948;275,40
2019;4;Provincia;11;Extremadura;10;Cáceres;191;83092;695,59;120;101719;251,80
2019;4;Comunidad;12;Galicia;98;GALICIA;1978;127192;940,92;279;461882;370,20
2019;4;Provincia;12;Galicia;15;A Coruña;855;132329;963,81;132;526979;400,20
2019;4;Provincia;12;Galicia;27;Lugo;264;83048;730,03;39;561317;276,79
2019;4;Provincia;12;Galicia;32;Ourense;214;97077;773,23;44;250621;320,81
2019;4;Provincia;12;Galicia;36;Pontevedra;645;144779;1033,05;64;394193;373,87
2019;4;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7116;228502;2046,89;1258;855460;837,10
2019;4;Provincia;13;Comunidad de Madrid;28;Madrid;7116;228502;2046,89;1258;855460;837,10
2019;4;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1381;80525;751,08;366;250912;316,68
2019;4;Provincia;14;Región de Murcia;30;Murcia;1381;80525;751,08;366;250912;316,68
2019;4;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;965;113360;1090,24;237;370587;480,25
2019;4;Provincia;15;C. Foral de Navarra;31;Navarra;965;113360;1090,24;237;370587;480,25
2019;4;Comunidad;16;País Vasco;98;PAÍS VASCO;3581;167722;1492,60;605;830135;774,61
2019;4;Provincia;16;País Vasco;1;Araba / Álava;492;127287;1148,18;117;691522;567,25
2019;4;Provincia;16;País Vasco;20;Gipuzkoa;1318;133589;1600,95;281;644214;762,17
2019;4;Provincia;16;País Vasco;48;Bizkaia;1771;203589;1489,54;207;1136460;872,27
2019;4;Comunidad;17;La Rioja;98;LA RIOJA;579;92174;893,08;120;214501;355,28
2019;4;Provincia;17;La Rioja;26;La Rioja;579;92174;893,08;120;214501;355,28
2019;4;Comunidad;18;Ceuta;98;CEUTA;43;232133;1838,70;0;0;0,00
2019;4;Provincia;18;Ceuta;51;Ceuta;43;232133;1838,70;0;0;0,00
2019;4;Comunidad;19;Melilla;98;MELILLA;26;114919;1641,50;5;450000;823,64
2019;4;Provincia;19;Melilla;52;Melilla;26;114919;1641,50;5;450000;823,64
2020;1;Nacional;99;ESPAÑA;99;ESPAÑA;47572;138931;1286,36;10131;499913;536,09
2020;1;Comunidad;1;Andalucía;98;ANDALUCÍA;8031;102562;1007,95;1755;215625;415,45
2020;1;Provincia;1;Andalucía;4;Almería;647;110488;766,71;125;324561;391,98
2020;1;Provincia;1;Andalucía;11;Cádiz;1023;104148;923,79;234;177439;412,32
2020;1;Provincia;1;Andalucía;14;Córdoba;730;77907;818,98;250;189748;333,66
2020;1;Provincia;1;Andalucía;18;Granada;1093;80997;914,15;155;230853;381,89
2020;1;Provincia;1;Andalucía;21;Huelva;394;76030;757,24;137;110157;361,88
2020;1;Provincia;1;Andalucía;23;Jaén;532;65765;655,30;121;114445;262,50
2020;1;Provincia;1;Andalucía;29;Málaga;1991;137388;1424,81;207;305703;630,53
2020;1;Provincia;1;Andalucía;41;Sevilla;1621;99131;982,77;526;226023;428,29
2020;1;Comunidad;2;Aragón;98;ARAGÓN;1161;96046;946,18;446;787058;393,20
2020;1;Provincia;2;Aragón;22;Huesca;281;57008;837,36;55;309255;316,53
2020;1;Provincia;2;Aragón;44;Teruel;102;42075;574,47;31;301917;315,03
2020;1;Provincia;2;Aragón;50;Zaragoza;778;115336;1028,16;360;1000543;427,50
2020;1;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;833;94363;895,91;143;293962;398,78
2020;1;Provincia;3;Principado de Asturias;33;Asturias;833;94363;895,91;143;293962;398,78
2020;1;Comunidad;4;Illes Balears;98;ILLES BALEARS;1292;166283;1474,75;104;392787;830,03
2020;1;Provincia;4;Illes Balears;7;Illes Balears;1292;166283;1474,75;104;392787;830,03
2020;1;Comunidad;5;Canarias;98;CANARIAS;2266;147188;1520,63;212;562221;686,38
2020;1;Provincia;5;Canarias;35;Las Palmas;1117;135146;1626,89;130;452144;633,85
2020;1;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1149;159614;1410,98;82;738343;770,44
